Name,PitchType,Pitches,Velo,MaxVelo,SpinRate,IVB,HB,RelHeight,Extension,StuffPlus,AVGExitVelo,xwOBA,RunValue,CS,SwStr,CSW,RV100
Nick Mears,FourSeam,217,95.76,97.6,2187.479,17.423,-2.407,6.15,7.194,152.529,81.491,0.252,-0.585,12.44,5.07,17.51,-0.27
Nick Mears,Slider,65,85.077,87.5,2486.292,-2.969,1.135,6.027,7.125,122.973,87.807,0.264,1.29,20.0,16.92,36.92,1.985
Nick Robertson,Changeup,89,87.748,90.1,1832.73,4.402,-15.709,5.705,7.309,146.769,87.323,0.433,7.353,10.11,15.73,25.84,8.262
Nick Robertson,FourSeam,99,94.692,96.5,2149.222,16.211,-8.028,6.019,7.163,125.827,85.053,0.446,-1.347,27.27,7.07,34.34,-1.361
Noah Davis,Changeup,55,84.658,87.0,1881.255,4.004,-15.905,5.609,6.089,120.264,80.0,0.432,6.497,9.09,10.91,20.0,11.813
Noah Davis,Cutter,102,88.303,90.8,2270.098,7.155,1.255,5.724,5.857,102.601,80.372,0.447,-0.712,16.67,13.73,30.4,-0.698
Noah Davis,Sinker,302,93.547,95.8,2163.444,8.966,-15.16,5.698,5.853,107.44,84.432,0.355,10.282,18.87,4.3,23.17,3.405
Noah Davis,Slider,86,83.795,86.2,2217.442,5.997,4.711,5.623,5.842,97.211,78.819,0.275,-0.113,9.3,12.79,22.09,-0.131
Noah Syndergaard,Changeup,219,87.272,90.3,1606.662,8.192,-15.802,6.26,6.693,124.29,83.418,0.407,4.185,7.76,12.33,20.09,1.911
Noah Syndergaard,Curveball,108,77.642,80.7,2218.407,0.206,11.496,6.28,6.601,103.259,79.046,0.259,1.204,21.3,7.41,28.71,1.115
Noah Syndergaard,Cutter,158,89.457,91.8,2120.139,9.208,1.494,6.327,6.575,109.384,85.698,0.476,2.402,13.92,8.86,22.78,1.52
Noah Syndergaard,FourSeam,119,92.599,94.3,2207.739,16.375,-6.174,6.377,6.62,82.356,81.307,0.442,2.029,16.81,6.72,23.53,1.705
Noah Syndergaard,Sinker,269,92.263,94.7,2132.636,11.385,-14.597,6.335,6.598,102.612,84.963,0.393,1.008,26.02,7.06,33.08,0.375
Orion Kerkering,Sweeper,51,86.043,88.2,2958.902,-2.558,18.588,5.57,6.057,130.424,82.733,0.382,0.115,25.49,15.69,41.18,0.225
Osvaldo Bido,Changeup,93,89.105,91.6,2113.011,9.906,-15.928,5.904,6.519,106.942,74.835,0.462,-0.18,10.75,12.9,23.65,-0.194
Osvaldo Bido,FourSeam,263,94.721,98.0,2385.327,15.93,-9.163,5.872,6.441,111.314,82.049,0.428,5.08,19.39,10.27,29.66,1.932
Osvaldo Bido,Sinker,220,94.62,97.7,2203.177,10.296,-15.427,5.863,6.511,108.034,84.41,0.322,-1.264,28.18,2.27,30.45,-0.575
Osvaldo Bido,Slider,332,84.456,88.2,2158.175,2.499,7.598,5.897,6.206,93.897,81.743,0.313,0.238,12.65,10.24,22.89,0.072
Patrick Corbin,Changeup,185,81.168,86.1,1563.362,8.801,12.654,6.309,6.851,130.155,71.403,0.462,6.272,12.43,14.59,27.02,3.39
Patrick Corbin,FourSeam,497,91.808,94.8,2094.861,13.762,8.343,6.394,6.815,77.071,84.931,0.454,4.492,15.09,4.43,19.52,0.904
Patrick Corbin,Sinker,1188,92.101,94.7,2038.745,10.461,14.598,6.314,6.831,105.893,85.652,0.366,3.43,19.53,3.2,22.73,0.289
Patrick Corbin,Slider,1016,80.476,85.9,2150.058,0.129,-2.629,6.258,6.826,97.826,83.474,0.466,6.213,12.4,17.62,30.02,0.612
Paul Sewald,FourSeam,224,92.477,94.5,2540.871,13.364,-9.466,4.379,6.595,203.614,79.505,0.444,-1.452,10.71,13.39,24.1,-0.648
Paul Sewald,Sweeper,121,84.397,86.2,2494.446,8.174,11.006,4.46,6.55,124.745,73.803,0.334,-0.834,19.01,8.26,27.27,-0.689
Pedro Avila,Changeup,229,83.821,87.1,1645.415,3.144,-2.735,5.543,6.401,124.992,82.737,0.31,-3.604,7.42,24.02,31.44,-1.574
Pedro Avila,Curveball,188,77.479,82.4,2691.399,-14.249,9.413,5.674,6.386,100.962,74.345,0.348,-3.807,20.74,13.83,34.57,-2.025
Pedro Avila,FourSeam,290,94.027,97.4,2234.355,13.809,-5.589,5.589,6.372,103.488,83.56,0.355,0.748,15.86,6.9,22.76,0.258
Pedro Avila,Sinker,188,93.337,96.1,2281.33,8.559,-14.946,5.558,6.388,104.681,80.01,0.325,0.229,18.09,4.79,22.88,0.122
Peter Lambert,Changeup,287,86.244,89.2,1508.666,5.532,-11.941,5.883,6.374,87.795,82.982,0.348,2.238,7.67,16.03,23.7,0.78
Peter Lambert,FourSeam,633,93.189,95.8,2212.72,15.655,-8.305,5.981,6.383,91.023,84.429,0.409,-3.382,18.33,6.64,24.97,-0.534
Peter Lambert,Slider,296,88.146,91.2,2277.399,5.843,3.31,5.888,6.404,101.996,81.05,0.39,-0.575,19.26,10.47,29.73,-0.194
Peter Lambert,Sweeper,157,82.59,84.7,2540.682,-0.224,13.395,5.96,6.355,94.104,79.09,0.413,3.556,12.1,9.55,21.65,2.265
Peter Solomon,FourSeam,129,93.16,95.6,2236.147,15.719,-3.098,6.35,6.41,92.53,89.079,0.43,4.275,20.93,3.88,24.81,3.314
Peter Strzelecki,Changeup,116,83.759,87.4,1676.086,-1.559,-16.748,4.739,6.716,101.121,79.25,0.345,-1.156,12.93,9.48,22.41,-0.997
Peter Strzelecki,FourSeam,236,91.975,94.7,2409.801,13.647,-9.069,5.092,6.617,101.46,83.501,0.441,-0.443,12.71,13.14,25.85,-0.188
Peter Strzelecki,Sinker,125,91.084,93.7,2293.824,4.181,-16.502,5.006,6.654,103.749,82.914,0.293,0.25,25.6,7.2,32.8,0.2
Peter Strzelecki,Slider,172,80.844,84.5,2968.576,3.336,17.933,4.759,6.707,141.474,76.911,0.343,-0.456,20.93,11.05,31.98,-0.265
Phil Bickford,FourSeam,865,93.732,96.8,2353.405,15.781,-5.738,5.092,6.871,136.997,82.215,0.378,-12.235,15.95,13.41,29.36,-1.414
Phil Bickford,Slider,328,83.937,89.2,2294.738,1.378,6.541,5.087,6.937,113.858,84.804,0.428,14.338,9.45,13.41,22.86,4.371
Pierce Johnson,Curveball,630,85.501,89.8,2942.762,-4.284,8.821,6.131,5.871,143.004,82.112,0.395,-3.866,22.7,18.57,41.27,-0.614
Pierce Johnson,FourSeam,382,95.934,97.9,2305.628,14.473,-9.717,5.95,5.951,100.413,84.697,0.442,7.848,11.78,7.85,19.63,2.054
Pierce Johnson,Slider,64,88.089,92.0,2695.781,1.564,7.972,5.742,5.919,119.162,78.35,0.291,1.036,20.31,14.06,34.37,1.619
Quinn Priester,Changeup,89,89.111,92.2,1503.764,5.237,-13.967,6.008,6.536,111.748,81.123,0.323,1.874,2.25,8.99,11.24,2.106
Quinn Priester,Curveball,113,80.623,83.0,2632.717,-11.016,5.601,6.208,6.372,86.602,83.783,0.442,2.775,8.85,11.5,20.35,2.456
Quinn Priester,FourSeam,167,92.787,96.3,2350.509,12.552,-1.947,6.072,6.422,87.705,84.548,0.452,8.148,19.76,7.19,26.95,4.879
Quinn Priester,Sinker,290,93.519,97.3,2181.769,6.718,-12.638,6.017,6.443,111.19,85.159,0.352,-4.469,24.14,4.14,28.28,-1.541
Quinn Priester,Slider,201,85.275,89.2,2485.562,-2.405,4.61,6.058,6.421,106.264,84.062,0.408,6.685,11.94,18.91,30.85,3.326
Raisel Iglesias,Changeup,307,89.404,92.0,1931.427,4.364,-15.089,5.345,6.167,112.146,82.569,0.285,-4.878,7.82,24.43,32.25,-1.589
Raisel Iglesias,FourSeam,276,95.037,98.2,2301.091,14.918,-7.888,5.516,6.13,114.265,85.931,0.476,0.806,21.38,10.14,31.52,0.292
Raisel Iglesias,Sinker,153,95.005,97.9,2319.817,9.288,-15.922,5.38,6.196,114.446,85.186,0.467,8.736,16.99,9.8,26.79,5.71
Raisel Iglesias,Slider,134,84.584,87.8,2681.134,4.946,8.874,5.364,6.04,123.214,77.37,0.222,-6.865,11.19,20.15,31.34,-5.123
Ranger Suárez,Changeup,369,82.922,87.0,1446.908,4.907,13.672,5.764,6.263,94.27,80.55,0.39,3.987,5.42,14.63,20.05,1.08
Ranger Suárez,Curveball,379,75.769,79.5,2174.863,-10.341,-11.298,5.923,6.269,93.223,79.281,0.297,-9.072,12.4,16.36,28.76,-2.394
Ranger Suárez,Cutter,250,87.581,92.2,2059.128,5.05,-2.342,5.945,6.3,101.185,82.892,0.4,2.547,16.0,7.6,23.6,1.019
Ranger Suárez,FourSeam,432,93.375,96.0,1975.799,12.85,6.828,5.872,6.219,80.523,83.856,0.445,3.627,18.75,8.1,26.85,0.84
Ranger Suárez,Sinker,564,92.796,95.3,1929.261,6.016,15.895,5.891,6.302,109.692,84.843,0.342,0.18,29.61,3.37,32.98,0.032
Ray Kerr,Curveball,185,82.469,85.3,1921.032,-2.72,-0.294,5.582,6.146,121.774,79.324,0.414,-3.59,18.38,22.7,41.08,-1.941
Ray Kerr,FourSeam,217,95.967,98.9,2243.419,14.162,9.401,5.691,6.043,111.253,85.122,0.486,3.152,16.59,9.22,25.81,1.453
Reed Garrett,FourSeam,81,96.299,98.3,2302.42,16.079,-6.853,5.675,6.331,118.998,84.248,0.509,2.348,7.41,6.17,13.58,2.899
Reed Garrett,Slider,79,90.714,92.7,2413.696,5.822,4.344,5.541,6.286,113.621,85.253,0.341,-1.855,25.32,16.46,41.78,-2.348
Reiver Sanmartin,Changeup,129,84.469,88.9,2050.651,-0.778,17.932,5.291,6.478,142.206,76.55,0.303,1.659,6.98,15.5,22.48,1.286
Reiver Sanmartin,Sinker,89,89.701,91.7,2185.36,3.421,18.573,5.341,6.393,113.397,83.065,0.245,-0.476,23.6,2.25,25.85,-0.535
Reiver Sanmartin,Slider,50,79.67,84.2,2446.28,2.198,-7.123,5.4,6.406,100.636,78.55,0.526,1.927,24.0,6.0,30.0,3.854
Rich Hill,Changeup,56,82.957,86.5,1627.821,6.021,12.092,5.494,6.298,93.898,85.456,0.356,-0.486,12.5,1.79,14.29,-0.868
Rich Hill,Curveball,884,71.954,75.7,2617.4,-12.643,-16.816,5.716,6.076,80.236,82.755,0.401,11.295,20.7,7.92,28.62,1.278
Rich Hill,Cutter,365,83.325,87.3,2317.4,6.45,-3.372,5.668,6.29,114.361,81.298,0.509,2.749,19.73,9.04,28.77,0.753
Rich Hill,FourSeam,848,88.365,91.2,2203.197,17.381,6.307,5.91,6.347,80.54,82.163,0.434,2.22,20.87,6.96,27.83,0.262
Rich Hill,Sinker,102,86.111,90.1,2142.294,6.202,15.854,4.64,6.465,146.933,74.475,0.241,-4.481,28.43,5.88,34.31,-4.393
Rich Hill,Sweeper,173,69.347,73.5,2523.145,0.603,-21.327,4.207,5.929,131.983,77.145,0.203,4.355,10.4,9.83,20.23,2.517
Roansy Contreras,Curveball,133,76.777,79.9,2627.549,-13.332,10.139,5.993,6.435,112.362,86.408,0.381,2.194,20.3,15.04,35.34,1.65
Roansy Contreras,FourSeam,459,94.313,96.7,2352.501,16.547,-5.134,5.878,6.707,108.009,86.837,0.437,14.983,21.57,3.7,25.27,3.264
Roansy Contreras,Slider,505,83.578,89.2,2551.673,-0.349,5.838,5.846,6.579,105.582,83.474,0.358,-4.526,11.68,19.21,30.89,-0.896
Rob Zastryzny,Changeup,55,81.491,84.5,2018.855,6.884,16.213,5.585,6.693,112.477,80.428,0.394,2.707,1.82,16.36,18.18,4.922
Rob Zastryzny,Curveball,105,82.161,85.3,2323.686,3.907,-10.687,5.547,6.57,159.411,79.112,0.276,0.49,14.29,12.38,26.67,0.467
Rob Zastryzny,Cutter,89,88.01,90.7,2475.191,5.672,-3.129,5.601,6.589,123.971,85.157,0.306,-0.595,30.34,6.74,37.08,-0.669
Rob Zastryzny,FourSeam,138,93.003,95.4,2443.29,16.184,4.13,5.679,6.607,113.029,78.987,0.392,0.696,18.12,8.7,26.82,0.504
Robert Garcia,Changeup,141,88.123,90.5,1702.972,1.035,14.585,5.543,6.677,136.347,74.476,0.395,-1.108,14.18,15.6,29.78,-0.786
Robert Garcia,FourSeam,254,94.33,97.2,2219.303,14.281,8.259,5.636,6.816,151.439,79.859,0.368,-1.177,17.72,10.24,27.96,-0.463
Robert Garcia,Slider,126,83.933,88.1,2333.032,-0.498,-5.331,5.597,6.86,120.429,79.54,0.31,-0.708,14.29,9.52,23.81,-0.562
Robert Stephenson,FourSeam,74,96.877,99.7,2402.257,16.617,-10.849,5.891,6.25,112.305,88.105,0.506,1.326,21.62,1.35,22.97,1.792
Robert Stephenson,Slider,149,84.64,89.1,2998.711,-1.527,4.214,6.029,6.034,131.565,80.09,0.47,-1.099,22.82,23.49,46.31,-0.738
Robert Suarez,Changeup,151,89.702,93.6,1815.848,7.864,-16.461,6.03,6.764,114.397,80.159,0.298,-4.603,7.95,17.88,25.83,-3.048
Robert Suarez,FourSeam,164,97.66,100.7,2359.189,17.57,-7.261,6.141,6.771,137.247,84.318,0.439,0.222,20.73,11.59,32.32,0.135
Robert Suarez,Sinker,109,97.451,100.9,2301.661,15.34,-12.806,6.125,6.821,133.33,82.184,0.193,-5.76,20.18,5.5,25.68,-5.284
Ross Stripling,Changeup,355,83.708,88.4,1689.524,11.062,-8.659,6.949,6.108,106.098,83.239,0.422,8.785,5.63,16.06,21.69,2.475
Ross Stripling,Curveball,140,75.959,80.1,2360.521,-12.321,6.101,7.229,5.73,76.017,74.617,0.227,-0.451,37.86,5.0,42.86,-0.322
Ross Stripling,FourSeam,371,92.526,95.6,2164.509,17.318,-3.681,6.904,6.107,89.795,84.25,0.479,0.011,19.95,11.59,31.54,0.003
Ross Stripling,Sinker,130,90.341,94.0,2022.108,12.502,-12.205,6.862,6.174,96.266,83.889,0.371,1.622,11.54,7.69,19.23,1.248
Ross Stripling,Slider,420,87.213,90.6,2296.995,6.079,4.391,6.885,6.096,84.144,85.885,0.403,0.259,20.95,7.14,28.09,0.062
Ryan Borucki,Changeup,59,84.569,87.2,1805.102,7.399,14.721,5.456,6.727,81.865,77.071,0.258,-0.911,5.08,16.95,22.03,-1.544
Ryan Borucki,Sinker,107,94.023,96.1,2291.467,7.377,17.26,5.664,6.646,131.106,81.967,0.406,0.397,26.17,3.74,29.91,0.371
Ryan Borucki,Slider,289,87.787,90.3,2407.619,5.386,-0.655,5.596,6.628,116.165,82.519,0.291,-3.073,21.45,14.53,35.98,-1.063
Ryan Borucki,Sweeper,73,82.423,85.0,2454.329,1.465,-12.168,5.662,6.678,103.822,75.439,0.341,-2.672,8.22,23.29,31.51,-3.66
Ryan Brasier,Cutter,123,92.033,94.7,2368.211,10.713,3.166,5.79,6.828,110.609,79.69,0.284,-6.119,20.33,5.69,26.02,-4.975
Ryan Brasier,FourSeam,135,96.461,97.9,2278.859,16.108,-6.454,5.732,6.84,133.889,81.164,0.36,-2.805,14.81,13.33,28.14,-2.078
Ryan Brasier,Sinker,96,96.359,97.9,2280.271,11.474,-14.755,5.717,6.848,117.744,77.156,0.191,-4.488,22.92,5.21,28.13,-4.675
Ryan Brasier,Slider,176,85.119,88.2,2485.102,-1.763,5.337,5.776,6.961,109.743,83.413,0.306,-5.501,7.95,21.59,29.54,-3.126
Ryan Feltner,Changeup,113,84.043,87.8,1583.354,4.36,-6.712,5.326,6.577,88.646,78.341,0.225,-3.316,8.85,20.35,29.2,-2.935
Ryan Feltner,Curveball,69,79.739,84.0,2578.0,-5.501,10.457,5.347,6.507,100.756,74.8,0.324,0.819,13.04,4.35,17.39,1.187
Ryan Feltner,FourSeam,216,94.824,98.5,2284.028,14.334,-7.21,5.316,6.494,113.098,81.395,0.344,0.871,21.3,7.87,29.17,0.403
Ryan Feltner,Sinker,132,94.295,98.6,2252.106,6.817,-13.832,5.304,6.52,108.187,85.526,0.452,9.557,18.94,6.06,25.0,7.24
Ryan Feltner,Slider,242,88.619,91.9,2363.397,5.791,3.038,5.322,6.531,107.645,81.068,0.253,-4.443,23.14,5.79,28.93,-1.836
Ryan Helsley,FourSeam,341,99.661,103.1,2642.106,18.415,-3.533,6.021,6.666,135.226,86.063,0.324,-3.439,12.9,10.56,23.46,-1.009
Ryan Helsley,Slider,223,89.046,93.5,2421.359,2.101,4.67,6.012,6.678,135.326,76.135,0.247,-9.349,16.14,26.46,42.6,-4.192
Ryan Pepiot,Changeup,227,86.321,88.7,2383.357,4.618,-15.038,6.003,6.666,136.261,79.019,0.334,-1.763,9.69,18.06,27.75,-0.777
Ryan Pepiot,FourSeam,331,93.968,96.3,2341.671,17.637,-7.847,5.864,6.851,118.542,82.694,0.334,-5.801,21.45,7.85,29.3,-1.753
Ryan Pepiot,Slider,96,88.761,92.1,2527.083,7.149,6.165,5.742,6.652,104.557,76.652,0.386,-1.171,15.62,12.5,28.12,-1.22
Ryan Thompson,Sinker,120,90.363,92.0,2011.617,-7.363,-14.322,3.691,6.751,132.042,81.732,0.263,-3.741,24.17,5.0,29.17,-3.117
Ryan Walker,Sinker,528,94.824,98.0,2229.811,2.503,-14.458,5.303,6.147,144.886,80.419,0.304,-4.822,27.84,5.68,33.52,-0.913
Ryan Walker,Slider,536,83.182,85.9,2545.228,1.518,14.624,5.294,6.045,125.585,78.09,0.355,3.987,11.19,20.9,32.09,0.744
Ryan Weathers,Changeup,253,86.843,90.3,1663.893,9.877,12.12,5.808,5.863,86.803,83.404,0.37,2.99,8.7,14.23,22.93,1.182
Ryan Weathers,FourSeam,602,95.111,98.4,2208.063,14.808,11.666,5.818,5.816,107.219,83.002,0.331,10.699,19.44,6.64,26.08,1.777
Ryan Weathers,Sweeper,217,80.838,84.6,2389.903,-0.483,-13.446,5.804,5.875,77.516,81.892,0.341,3.466,17.05,11.06,28.11,1.597
Ryan Yarbrough,Changeup,84,78.736,80.5,1919.214,5.393,15.731,5.253,6.54,79.594,73.354,0.516,4.278,5.95,11.9,17.85,5.093
Ryan Yarbrough,Curveball,168,71.987,76.7,2134.012,6.441,-13.256,4.885,6.473,117.471,74.385,0.367,-1.315,7.74,25.0,32.74,-0.783
Ryan Yarbrough,Cutter,172,84.452,87.0,1960.116,8.577,2.498,4.979,6.551,99.09,79.482,0.282,1.02,19.77,5.23,25.0,0.593
Ryan Yarbrough,Sinker,217,87.265,90.3,1858.498,11.137,13.198,5.576,6.546,119.527,82.834,0.383,-1.542,25.35,6.45,31.8,-0.711
Ryne Nelson,Changeup,313,83.335,87.7,1713.188,8.495,-13.913,5.796,6.651,110.832,83.866,0.3,2.64,9.9,12.78,22.68,0.843
Ryne Nelson,Curveball,127,76.483,81.1,2486.409,-11.149,6.611,6.115,6.538,110.446,83.121,0.446,2.092,22.83,6.3,29.13,1.647
Ryne Nelson,Cutter,339,85.488,90.7,2327.549,1.014,4.493,5.998,6.581,122.867,84.794,0.379,6.029,16.22,9.73,25.95,1.778
Ryne Nelson,FourSeam,1281,94.363,98.8,2209.856,18.148,-4.126,6.036,6.663,122.269,84.864,0.424,7.723,15.07,7.18,22.25,0.603
Ryne Nelson,Slider,291,81.637,85.4,2409.017,-0.812,13.083,5.812,6.587,102.803,81.221,0.267,1.561,14.43,12.03,26.46,0.536
Sam Moll,FourSeam,144,93.673,95.5,2574.611,11.271,10.629,5.16,4.788,151.822,78.892,0.308,-3.511,18.06,12.5,30.56,-2.438
Sam Moll,Sinker,102,92.831,95.2,2326.412,0.276,16.892,5.021,4.751,126.154,83.241,0.313,-0.474,17.65,2.94,20.59,-0.465
Sam Moll,Sweeper,118,81.36,83.7,3019.017,-0.983,-16.222,4.839,4.615,113.553,83.231,0.19,-3.83,23.73,8.47,32.2,-3.246
Sandy Alcantara,Changeup,742,91.13,94.8,1967.984,3.652,-16.339,6.014,6.15,116.401,81.116,0.346,3.846,7.14,16.04,23.18,0.518
Sandy Alcantara,Curveball,60,86.133,90.5,2461.583,-3.05,3.39,6.116,5.87,101.938,83.422,0.29,-0.555,21.67,6.67,28.34,-0.925
Sandy Alcantara,FourSeam,578,97.967,100.9,2253.927,13.549,-11.854,6.047,6.041,93.598,83.794,0.392,0.35,10.03,14.19,24.22,0.061
Sandy Alcantara,Sinker,790,97.645,100.3,2329.301,7.405,-17.558,6.019,6.045,131.201,85.296,0.377,-13.542,22.66,5.32,27.98,-1.714
Sandy Alcantara,Slider,548,89.881,94.5,2366.662,4.043,0.463,6.033,5.996,107.053,80.296,0.354,1.583,17.7,16.79,34.49,0.289
Scott Alexander,Changeup,57,85.853,88.8,1529.632,3.229,10.971,5.724,6.316,98.93,80.727,0.317,0.249,7.02,15.79,22.81,0.437
Scott Alexander,Sinker,516,92.763,95.3,2223.835,3.873,13.656,5.728,6.238,119.407,85.83,0.312,-5.924,16.47,6.78,23.25,-1.148
Scott Alexander,Slider,110,82.965,85.9,2532.491,-3.963,-3.818,5.761,6.062,98.992,77.307,0.381,-0.212,15.45,18.18,33.63,-0.193
Scott Barlow,Curveball,196,78.573,81.6,2644.847,-10.226,15.487,5.422,6.906,142.193,73.484,0.349,0.469,25.0,15.31,40.31,0.239
Scott Barlow,FourSeam,87,93.555,96.3,2366.621,13.302,-5.499,5.265,7.109,131.01,87.38,0.411,-1.956,17.24,10.34,27.58,-2.248
Scott Barlow,Sinker,69,93.58,96.0,2277.029,8.195,-14.675,5.314,7.101,144.803,80.952,0.297,3.153,15.94,5.8,21.74,4.57
Scott Barlow,Slider,142,82.799,85.8,2526.099,5.379,12.771,5.088,6.921,129.284,78.71,0.244,-4.624,19.72,16.9,36.62,-3.256
Scott McGough,FourSeam,628,93.493,96.3,2332.326,18.151,-8.599,6.006,5.767,121.044,83.861,0.412,-2.64,25.0,6.21,31.21,-0.42
Scott McGough,Slider,112,86.651,90.2,2567.179,2.654,5.583,5.994,5.708,99.565,84.61,0.468,2.023,10.71,21.43,32.14,1.806
Scott McGough,Splitter,485,85.708,88.4,1185.305,6.563,-6.182,6.007,5.749,82.679,82.47,0.366,0.273,6.39,23.09,29.48,0.056
Sean Hjelle,Curveball,221,85.59,88.5,1893.738,-2.882,1.977,6.45,6.452,122.325,80.173,0.296,5.555,9.05,16.29,25.34,2.514
Sean Hjelle,Sinker,263,94.816,97.8,2105.16,4.71,-17.129,6.458,6.548,215.086,84.492,0.38,3.875,30.04,4.18,34.22,1.473
Sean Manaea,Changeup,340,86.616,92.9,1484.021,5.403,12.906,5.933,6.971,114.627,80.65,0.341,-3.806,13.24,8.82,22.06,-1.119
Sean Manaea,FourSeam,1142,93.565,97.2,2038.289,10.639,14.97,5.573,7.181,103.39,83.187,0.404,-5.508,16.9,10.95,27.85,-0.482
Sean Manaea,Slider,301,83.869,88.7,2068.568,2.209,-2.093,5.691,6.93,101.129,80.281,0.418,9.059,13.62,11.3,24.92,3.01
Sean Manaea,Sweeper,212,79.595,85.1,2121.439,2.219,-11.648,5.717,6.95,97.898,78.327,0.215,-3.279,16.04,16.04,32.08,-1.547
Sean Reid-Foley,FourSeam,109,96.058,97.7,2272.541,17.574,-7.283,5.507,7.069,152.158,82.0,0.15,-3.172,21.1,20.18,41.28,-2.91
Seranthony Domínguez,FourSeam,336,97.501,100.0,2354.238,15.091,-4.063,5.509,6.562,136.01,80.313,0.365,1.153,10.12,14.58,24.7,0.343
Seranthony Domínguez,Sinker,250,98.03,100.5,2275.944,10.09,-15.214,5.492,6.541,110.814,82.805,0.362,-1.238,11.6,6.4,18.0,-0.495
Seranthony Domínguez,Slider,237,90.012,93.4,2415.354,5.193,4.128,5.575,6.562,117.159,80.353,0.394,-1.249,13.08,18.99,32.07,-0.527
Seth Lugo,Changeup,137,86.209,89.5,1542.686,5.533,-9.763,5.584,6.076,92.742,86.921,0.433,3.115,8.03,16.79,24.82,2.274
Seth Lugo,Curveball,692,79.543,84.1,3240.35,-16.034,12.48,5.693,5.775,122.325,83.44,0.398,4.909,14.88,11.56,26.44,0.709
Seth Lugo,FourSeam,748,93.424,96.8,2267.456,16.887,-6.528,5.689,6.076,115.879,84.059,0.477,-6.418,22.06,9.22,31.28,-0.858
Seth Lugo,Sinker,473,93.188,96.6,2331.683,10.128,-15.606,5.436,6.188,109.138,83.732,0.327,-10.426,24.95,3.17,28.12,-2.204
Seth Lugo,Slider,217,85.817,90.5,2588.147,3.055,5.039,5.65,5.944,104.105,78.291,0.331,1.011,16.59,8.76,25.35,0.466
Seth Lugo,Sweeper,91,81.354,85.0,2925.055,-1.225,16.234,5.54,5.925,117.374,83.907,0.276,-1.127,12.09,12.09,24.18,-1.238
Shelby Miller,FourSeam,382,93.482,96.5,2302.152,17.536,-9.245,5.306,7.255,143.595,85.496,0.359,-13.644,25.65,9.69,35.34,-3.572
Shelby Miller,Slider,104,82.129,84.1,2453.538,2.423,14.562,5.32,7.124,123.729,82.451,0.29,-0.063,16.35,7.69,24.04,-0.061
Shelby Miller,Splitter,174,85.63,87.8,1580.874,5.854,-15.061,5.357,7.235,125.514,79.985,0.274,-1.251,8.05,11.49,19.54,-0.719
Silvino Bracho,FourSeam,55,92.022,94.7,2238.382,15.615,-5.16,5.497,6.069,101.169,83.767,0.283,-3.036,32.73,12.73,45.46,-5.52
Slade Cecconi,FourSeam,244,94.125,97.5,2294.787,14.324,-12.776,5.67,6.391,92.395,84.511,0.385,-0.675,17.21,5.33,22.54,-0.277
Slade Cecconi,Slider,113,82.954,87.1,2437.602,-3.393,3.363,5.628,6.361,98.684,81.213,0.344,-0.992,12.39,15.93,28.32,-0.878
Spencer Strider,Changeup,225,87.025,90.0,2257.307,12.447,-14.525,5.775,7.07,131.127,69.502,0.23,-1.76,8.0,18.67,26.67,-0.782
Spencer Strider,FourSeam,1805,97.253,100.5,2362.197,18.396,-6.055,5.88,7.049,149.532,83.309,0.406,-2.059,16.84,13.46,30.3,-0.114
Spencer Strider,Slider,1039,85.627,89.8,2344.717,1.325,5.647,5.802,7.037,121.351,80.57,0.383,-12.487,12.9,28.87,41.77,-1.202
Stephen Nogosek,Cutter,71,88.282,91.5,2239.746,7.805,3.5,5.932,6.277,101.916,81.636,0.452,2.211,14.08,11.27,25.35,3.114
Stephen Nogosek,FourSeam,306,94.242,96.5,2277.967,18.267,-2.733,6.018,6.28,135.031,84.815,0.417,1.79,16.99,8.5,25.49,0.585
Stephen Nogosek,Sweeper,82,78.865,83.1,2368.585,2.722,16.648,5.78,6.293,79.948,79.681,0.442,0.419,18.29,6.1,24.39,0.511
Steven Matz,Changeup,494,84.104,87.4,2306.188,0.595,13.599,5.533,6.571,103.216,81.552,0.37,-1.994,12.35,14.98,27.33,-0.404
Steven Matz,Curveball,265,78.463,81.8,2267.042,-5.462,-13.914,5.65,6.504,102.169,81.894,0.386,2.222,22.26,7.92,30.18,0.838
Steven Matz,Sinker,1019,94.128,97.1,2227.115,11.509,14.61,5.64,6.548,104.439,82.033,0.33,-7.69,18.16,10.5,28.66,-0.755
Steven Okert,FourSeam,394,93.827,95.9,2237.15,14.679,8.9,5.755,6.419,109.473,82.782,0.425,7.684,15.99,8.63,24.62,1.95
Steven Okert,Slider,620,81.911,85.4,2529.624,5.355,-10.145,5.687,6.316,111.339,78.524,0.363,-6.906,17.26,16.29,33.55,-1.114
Steven Wilson,FourSeam,341,94.435,97.3,2385.672,18.327,-7.781,5.682,6.989,150.754,83.221,0.282,-1.289,14.08,8.8,22.88,-0.378
Steven Wilson,Sweeper,560,81.027,85.5,2608.757,7.902,12.974,5.242,6.771,125.346,79.375,0.331,-9.995,18.39,11.79,30.18,-1.785
Taijuan Walker,Curveball,161,74.83,78.2,2351.689,-11.15,7.82,6.409,5.7,80.791,86.759,0.348,0.083,23.6,9.94,33.54,0.052
Taijuan Walker,Cutter,494,87.18,91.7,2381.704,10.507,2.809,6.418,5.836,99.69,81.234,0.311,1.506,18.62,6.68,25.3,0.305
