Name,PitchType,Pitches,Velo,MaxVelo,SpinRate,IVB,HB,RelHeight,Extension,StuffPlus,AVGExitVelo,xwOBA,RunValue,CS,SwStr,CSW,RV100
Aaron Bummer,Cutter,115,87.169,90.3,2343.652,0.799,-2.97,5.223,6.458,154.705,82.112,0.487,0.202,13.04,16.52,29.56,0.176
Aaron Bummer,FourSeam,61,94.684,97.0,2353.279,11.37,11.119,5.116,6.587,94.161,84.718,0.258,0.786,32.79,9.84,42.63,1.289
Aaron Bummer,Sinker,498,94.331,97.3,1972.829,1.995,14.508,5.094,6.512,108.827,84.949,0.328,3.856,25.9,4.82,30.72,0.774
Aaron Bummer,Sweeper,418,82.534,86.1,2570.579,-2.6,-16.604,5.278,6.48,100.374,80.757,0.324,-4.637,18.9,18.66,37.56,-1.109
Aaron Civale,Curveball,486,78.101,81.2,2984.899,-15.977,10.881,6.442,5.644,131.68,82.43,0.362,-3.118,16.05,13.17,29.22,-0.642
Aaron Civale,Cutter,751,87.674,91.2,2595.899,7.674,3.747,6.383,5.677,122.868,82.887,0.37,-10.025,21.97,10.65,32.62,-1.335
Aaron Civale,FourSeam,245,91.833,94.6,2384.135,18.338,-4.989,6.341,5.682,109.382,81.909,0.426,-0.124,19.59,8.16,27.75,-0.051
Aaron Civale,Sinker,372,92.383,94.9,2270.82,12.96,-13.939,6.191,5.689,104.315,81.8,0.303,-6.585,19.89,6.45,26.34,-1.77
Aaron Civale,Slider,113,82.416,86.0,2868.142,1.829,11.671,6.309,5.739,120.716,82.546,0.235,-1.064,9.73,11.5,21.23,-0.942
Aaron Loup,Changeup,146,79.664,82.6,1903.582,-1.992,17.381,4.163,6.036,114.403,81.04,0.309,0.074,6.16,19.86,26.02,0.051
Aaron Loup,Cutter,182,83.47,86.0,2377.341,0.68,-0.799,4.518,6.14,141.126,82.318,0.43,3.021,13.19,9.34,22.53,1.66
Aaron Loup,Sinker,452,92.066,94.6,2206.33,5.114,18.901,4.568,6.146,103.715,81.711,0.395,3.736,24.56,4.87,29.43,0.827
Adam Cimber,FourSeam,151,85.258,87.4,2158.828,4.821,-11.208,2.067,6.615,151.56,82.17,0.49,6.003,13.25,7.95,21.2,3.975
Adam Cimber,Sinker,108,85.117,87.9,2075.593,-8.773,-12.321,2.023,6.595,135.966,81.182,0.26,-5.621,29.63,3.7,33.33,-5.205
Adam Cimber,Slider,104,74.799,77.5,2510.856,12.804,9.945,1.932,6.528,97.396,80.945,0.371,6.608,18.27,4.81,23.08,6.354
Adam Oller,Cutter,50,88.79,90.9,2190.24,11.914,-0.245,5.802,6.268,60.4,92.67,0.483,1.849,14.0,8.0,22.0,3.698
Adam Oller,FourSeam,186,93.688,96.0,2206.097,18.195,-9.423,5.884,6.334,114.934,84.303,0.452,7.15,12.37,4.3,16.67,3.844
Adam Oller,Slider,155,83.287,86.3,2107.335,-7.007,10.973,5.682,6.223,96.206,79.972,0.358,1.131,12.26,12.26,24.52,0.73
Adrián Martínez,Changeup,221,82.716,86.7,2287.443,-4.621,-13.619,5.625,6.027,107.446,84.802,0.436,1.888,7.24,15.84,23.08,0.854
Adrián Martínez,Sinker,558,93.846,96.6,2109.09,7.637,-17.278,5.652,6.241,100.11,83.898,0.392,-0.286,18.28,5.38,23.66,-0.051
Adrián Martínez,Slider,164,83.19,87.1,1949.994,1.92,1.704,5.577,6.138,98.198,78.036,0.353,2.843,14.02,16.46,30.48,1.734
Albert Abreu,Changeup,150,88.277,90.6,2006.24,10.041,-16.817,5.61,6.772,107.704,80.984,0.419,4.451,10.67,10.0,20.67,2.967
Albert Abreu,Sinker,567,97.375,100.2,2132.155,14.481,-13.416,5.764,6.658,127.178,84.147,0.364,6.283,24.34,6.53,30.87,1.108
Albert Abreu,Slider,293,87.686,90.3,2195.949,4.893,3.215,5.764,6.442,105.053,81.379,0.319,-5.878,10.92,17.41,28.33,-2.006
Alec Marsh,Changeup,200,86.956,89.5,1735.555,4.833,-14.383,5.523,6.374,103.382,82.954,0.422,8.294,10.0,12.0,22.0,4.147
Alec Marsh,Curveball,201,81.153,87.3,2505.527,-9.365,9.145,5.873,6.301,98.591,86.081,0.352,2.901,24.38,11.94,36.32,1.443
Alec Marsh,FourSeam,500,94.233,97.3,2461.17,15.262,-8.802,5.671,6.393,115.307,82.18,0.483,0.934,18.2,9.4,27.6,0.187
Alec Marsh,Sinker,96,94.142,97.4,2369.823,7.062,-16.882,5.555,6.439,110.911,86.76,0.431,-2.595,21.88,2.08,23.96,-2.703
Alec Marsh,Slider,133,87.356,92.1,2391.541,3.258,0.232,5.692,6.413,113.007,82.53,0.418,0.922,10.53,18.8,29.33,0.693
Alec Marsh,Sweeper,212,85.371,88.7,2477.269,-1.558,8.787,5.651,6.308,106.044,80.136,0.498,0.211,11.79,20.75,32.54,0.1
Alek Manoah,Changeup,212,86.339,88.7,2054.613,8.862,-16.367,5.811,6.829,112.569,80.416,0.395,2.485,7.55,7.55,15.1,1.172
Alek Manoah,FourSeam,477,92.838,95.8,2347.237,16.171,-6.134,5.876,6.774,117.781,85.545,0.487,10.025,14.47,9.64,24.11,2.102
Alek Manoah,Sinker,472,92.654,95.6,2224.708,10.74,-14.889,5.798,6.822,116.212,83.284,0.391,-0.795,23.73,4.87,28.6,-0.168
Alek Manoah,Slider,502,80.775,84.9,2148.287,0.214,12.446,5.703,6.729,95.354,78.21,0.318,9.442,11.55,12.35,23.9,1.881
Alex Faedo,Changeup,138,85.916,88.8,1900.957,6.441,-16.797,5.941,5.965,114.139,81.784,0.321,1.231,7.25,7.25,14.5,0.892
Alex Faedo,FourSeam,502,92.866,95.9,2416.588,16.038,-9.856,6.096,5.847,102.262,82.54,0.391,-3.208,20.32,5.38,25.7,-0.639
Alex Faedo,Slider,394,82.313,86.5,2610.183,-0.85,3.192,6.153,5.859,103.898,84.35,0.317,1.371,17.26,18.02,35.28,0.348
Alex Lange,Changeup,116,89.521,91.3,1624.009,2.578,-15.419,5.728,6.396,121.222,77.768,0.195,-1.784,2.59,17.24,19.83,-1.538
Alex Lange,Curveball,670,87.022,89.5,2237.266,-3.681,-0.623,5.727,6.412,177.128,81.252,0.311,-8.638,16.12,22.09,38.21,-1.289
Alex Lange,FourSeam,59,95.968,97.8,2234.085,13.684,-8.048,5.739,6.422,99.178,87.156,0.479,1.371,30.51,1.69,32.2,2.324
Alex Lange,Sinker,300,95.758,97.9,2179.613,7.934,-15.775,5.683,6.463,102.606,88.166,0.387,2.955,21.67,2.67,24.34,0.985
Alex Speas,Cutter,58,91.917,97.9,2674.276,2.261,2.439,6.019,6.343,163.424,80.03,0.567,2.96,20.69,8.62,29.31,5.103
Amir Garrett,FourSeam,92,95.102,97.8,2232.554,15.789,8.498,6.137,6.435,94.625,83.588,0.39,-0.487,17.39,4.35,21.74,-0.529
Amir Garrett,Sinker,161,94.708,97.6,2180.118,13.222,14.088,6.006,6.416,104.685,86.155,0.436,0.765,20.5,3.11,23.61,0.475
Amir Garrett,Slider,207,86.007,88.7,1936.295,6.121,-1.544,5.815,6.218,92.992,82.227,0.35,-2.213,12.08,17.39,29.47,-1.069
Andrew Heaney,Changeup,441,84.021,86.5,2117.043,6.007,17.675,5.068,6.499,113.463,81.939,0.381,2.474,8.62,13.38,22.0,0.561
Andrew Heaney,FourSeam,1505,92.507,96.9,2413.241,13.925,15.857,4.99,6.503,120.839,81.635,0.383,-0.542,17.01,9.3,26.31,-0.036
Andrew Heaney,Slider,655,81.972,86.3,2529.795,0.089,-5.711,5.02,6.354,118.533,81.652,0.357,10.169,14.05,14.35,28.4,1.553
Andrew Kittredge,Sinker,90,94.566,96.2,2295.6,10.557,-16.297,5.815,6.609,116.062,82.2,0.454,2.838,20.0,4.44,24.44,3.153
Andrew Kittredge,Slider,70,88.523,91.3,2642.829,1.735,6.744,5.843,6.54,115.874,81.662,0.251,-1.892,11.43,14.29,25.72,-2.703
Andrew Vasquez,Slider,160,80.501,82.9,2636.025,-4.264,-18.527,5.644,6.018,95.002,81.228,0.337,3.315,19.38,6.25,25.63,2.072
Andrew Wantz,Cutter,185,89.385,92.6,2577.941,6.762,4.945,5.983,6.248,120.25,82.167,0.384,-0.564,22.16,9.73,31.89,-0.305
Andrew Wantz,FourSeam,253,94.037,96.2,2422.727,18.181,-3.983,6.156,6.382,131.463,81.933,0.379,5.502,11.46,10.67,22.13,2.175
Andrew Wantz,Sweeper,163,83.783,86.9,2559.644,5.753,12.155,5.891,6.212,112.025,78.553,0.28,-4.468,13.5,12.88,26.38,-2.741
Andrés Muñoz,FourSeam,267,99.184,101.9,2294.318,12.116,-11.6,5.043,6.388,157.309,85.282,0.352,-1.989,20.6,13.11,33.71,-0.745
Andrés Muñoz,Sinker,157,98.418,101.1,2066.287,2.832,-17.359,4.957,6.393,191.883,79.388,0.235,-3.069,17.83,12.1,29.93,-1.955
Andrés Muñoz,Slider,398,88.384,91.9,2259.312,4.877,4.153,5.048,6.489,129.127,83.077,0.362,-3.311,15.58,24.62,40.2,-0.832
Angel Felipe,FourSeam,64,95.352,98.1,2136.562,10.976,-4.965,6.012,6.845,112.745,80.057,0.145,-0.992,28.12,7.81,35.93,-1.55
Angel Felipe,Sinker,78,94.638,97.8,2091.269,7.026,-14.78,5.957,6.873,152.032,79.989,0.289,-0.773,26.92,10.26,37.18,-0.991
Angel Felipe,Slider,86,83.328,86.6,2262.535,-4.602,3.254,6.109,6.683,95.535,82.085,0.234,-1.993,16.28,20.93,37.21,-2.317
Angel Zerpa,Changeup,137,86.856,88.9,1523.766,7.023,12.465,5.71,5.582,98.994,82.351,0.374,1.378,13.14,13.14,26.28,1.006
Angel Zerpa,FourSeam,232,94.488,96.5,2027.022,13.117,9.87,5.538,5.488,119.689,84.071,0.315,2.425,13.79,9.48,23.27,1.045
Angel Zerpa,Sinker,169,94.549,96.7,2029.704,5.617,16.158,5.308,5.484,99.132,85.404,0.383,-0.558,24.26,2.37,26.63,-0.33
Angel Zerpa,Slider,169,86.241,90.9,2417.538,0.421,-5.329,5.446,5.398,97.076,86.306,0.401,-1.603,5.92,11.83,17.75,-0.949
Anthony Bass,Sinker,93,94.528,96.2,2022.957,13.91,-14.044,5.835,6.606,129.139,90.722,0.559,2.691,32.26,3.23,35.49,2.894
Anthony Bass,Slider,181,85.444,88.3,2253.89,-2.287,5.269,5.8,6.486,102.151,82.983,0.312,-3.867,18.78,17.68,36.46,-2.136
Anthony Misiewicz,Cutter,55,88.873,90.9,2294.127,7.244,-4.252,6.008,6.053,121.235,82.794,0.631,2.938,20.0,9.09,29.09,5.342
Aroldis Chapman,FourSeam,482,99.006,103.8,2417.386,17.924,4.662,6.055,7.117,154.581,81.483,0.375,-2.316,22.2,12.86,35.06,-0.48
Aroldis Chapman,Sinker,160,101.122,103.5,2404.688,15.4,12.542,6.11,7.093,280.378,85.148,0.492,-5.648,9.38,26.25,35.63,-3.53
Aroldis Chapman,Slider,290,88.083,92.4,2306.141,5.844,-8.451,6.13,7.234,122.813,79.145,0.325,-4.313,21.03,19.66,40.69,-1.487
Aroldis Chapman,Splitter,70,90.417,94.9,1205.543,2.374,2.748,6.015,7.316,145.44,88.012,0.248,0.791,11.43,22.86,34.29,1.13
Austin Cox,Changeup,88,82.945,85.7,1660.591,10.875,9.495,6.193,6.185,88.413,78.803,0.265,-0.259,11.36,7.95,19.31,-0.294
Austin Cox,Curveball,88,77.777,80.5,2443.341,-11.945,-3.155,6.353,5.942,78.539,79.978,0.323,-0.644,22.73,6.82,29.55,-0.732
Austin Cox,Cutter,111,86.723,89.9,2294.162,3.827,-4.491,6.219,6.073,101.555,81.361,0.446,-1.051,13.51,17.12,30.63,-0.947
Austin Cox,FourSeam,281,91.482,94.9,2049.89,18.496,3.122,6.29,6.183,86.106,84.395,0.398,-1.277,19.22,10.32,29.54,-0.454
Austin Pruitt,Curveball,121,81.174,84.2,2842.339,-10.648,7.708,5.994,5.525,100.758,82.467,0.424,-3.956,19.01,7.44,26.45,-3.269
Austin Pruitt,FourSeam,204,91.735,93.8,2318.015,14.701,-3.613,5.877,5.703,83.5,83.595,0.302,3.761,20.59,6.37,26.96,1.844
Austin Pruitt,Sinker,92,91.292,93.7,2345.304,11.003,-12.869,5.9,5.709,116.83,80.919,0.323,-3.513,6.52,8.7,15.22,-3.818
Austin Pruitt,Slider,280,87.673,91.0,2585.589,2.509,5.979,5.854,5.67,109.135,79.144,0.299,-1.029,12.86,9.29,22.15,-0.368
Austin Voth,Curveball,191,77.341,79.8,2925.785,-9.364,16.463,5.629,6.276,129.37,77.823,0.322,2.868,14.14,9.95,24.09,1.502
Austin Voth,Cutter,74,88.964,90.6,2440.432,7.146,3.016,5.714,6.328,109.098,78.408,0.216,-1.374,20.27,14.86,35.13,-1.857
